,customer_id,credit_label,member_id,full_name,gender,date_of_birth,address,city,country,phone_number,email,occupation,education,marital_status,membership_level,join_date,expiry_date,membership_status,customer_points,total_redeemed_points,discount_rate,referral_code,age,membership_lifespan,num_day_since_last_active,num_active_last_7d,num_active_last_14d,num_active_last_30d,signup_in_latenight,most_active_hour,num_apply_lending,num_reject_lending_by_3pt,total_amount_spent,total_amount_spent_last_30d,total_amount_spent_last_60d,total_amount_spent_last_90d,total_amount_spent_last_180d,total_amount_spent_last_365d,total_tax_amount_spent,total_fee_amount_spent,num_completed_txn,num_canceled_txn,num_reject_txn,pct_reject2total_txn,top_rejected_reason,num_refunded_txn,top_refunded_reason,top_payment_method,top_payment_channel,is_ordering_shipping_address_same,prob_abuse_promotion,num_used_promotion,prob_abnormal_activity,num_select_promotion,num_interest_products,income_spending_ratio,income_stability,total_tax_amount,income_source,annually_income_segment,monthly_income,total_property_value,top_property_type,in_debt,monthly_bill_amount,total_annual_bill_amount,num_bill_overdue
4682,45547,Good,45547,Cao Tú Đ*c,Nam,2002-12-22,"2058/87/102/7/291, Nhiêu Tứ, Phường Bình Trưng Tây, Quận 6, Hà Nội, Việt Nam",Hà Nội,Việt Nam,877.901.8906x77585,andrewcarpenter@example.org,Giáo viên,Trung học phổ thông,Đã kết hôn,VIP,2017-11-14,,Active,577,68,0.05,IN381,20,119,202,52,426,992,False,21,9,15,7347894000,796477000,403324000,345103000,877853000,180709000,28835900,9347370,153,9,42,0.2890221282153471,Dịch vụ không chuyên nghiệp,14,Sản phẩm gửi sai,Thanh toán bằng QR Code,Giao diện thanh toán trực tuyến trên website,True,0.9369651051047393,93,0.73,364,13,0.06709651821071438,Rất ổn định,9638000,Cho thuê,Dưới 300 triệu,618000000,1600000000,Đất đai,Có,17100000,116964000,22
4683,36402,Good,36402,Sơn Đạt B**h,Nam,1986-04-09,"1496/822, Phan Văn Hân, Phường Tam Phú, Nam Từ Liêm, Hà Nội, Việt Nam",Hà Nội,Việt Nam,001-402-730-4376x50311,benjamin03@example.net,Công nhân,Đại học,Độc thân,VIP,2019-04-15,2021-10-27,Expired,870,78,0.1,AN325,36,554,25,261,375,136,False,5,19,18,6882480000,518240000,977372000,367904000,332902000,210130000,20911700,2792990,19,37,1,0.20386364240161414,Sản phẩm không đáp ứng yêu cầu của khách hàng,11,Sản phẩm gửi sai,Tiền mặt khi nhận hàng (COD),Cửa hàng trực tiếp,False,0.7236150880326035,83,0.83,1,40,0.7387304372577994,Rất ổn định,3459000,Kinh doanh truyền thống,Từ 300 triệu tới 1 tỷ,603000000,900000000,Đất đai,Không,21500000,396336000,14
4684,54756,Good,54756,Lý Quang M*,Nam,1999-04-25,"1248/19/35/261/4c, Trần Quốc Thảo, Phường An Khánh, Hà Đông, Kiên Giang, Việt Nam",Kiên Giang,Việt Nam,261-335-7214x9024,cory77@example.org,Lập trình viên,Tiến sĩ,Độc thân,VIP,2015-01-03,,Active,574,431,0.07,XO347,23,429,225,153,567,415,True,20,9,9,8999286000,159261000,97272000,102132000,847229000,791229000,3260100,903000,156,56,2,0.5420766764435808,Sản phẩm không đáp ứng yêu cầu của khách hàng,9,Sản phẩm không đúng mô tả,Thanh toán bằng QR Code,Cổng thanh toán của bên thứ ba,False,0.485944820609163,38,0.46,157,31,0.7022066911119014,Rất ổn định,8673000,Kinh doanh online,Dưới 300 triệu,540000000,1500000000,Bất động sản thương mại,Có,33200000,350220000,1
4685,64684,Good,64684,La Tiến H*a,Nữ,1999-02-03,"442/8/111/156/236, Bùi Thị Xuân, Phường 11, Quận 7, Điện Biên, Việt Nam",Điện Biên,Việt Nam,682.622.0120,micheleclark@example.com,Giáo viên,Thạc sĩ,Có 2 bé,VIP,2020-06-14,,Active,722,174,0.1,VM546,23,749,256,188,32,522,True,21,4,1,5617684000,285579000,607783000,2986000,376747000,501289000,80275400,8498160,132,77,8,0.4633144729723708,Khách hàng không hài lòng với trải nghiệm mua hàng,2,Sản phẩm nhận không đủ số lượng,Tiền mặt khi nhận hàng (COD),Cửa hàng trực tiếp,True,0.060251854147546746,78,0.23,413,26,0.12901003412900003,Rất ổn định,8214000,Đầu tư,Dưới 300 triệu,951000000,1300000000,Đất đai,Có,17000000,119520000,13
4686,70726,Good,70726,Tề Phương Đ*c,Nữ,1993-02-15,"775/100/173R, Lê Thị Hồng Gấm, Phường An Cư, Đan Phượng, Hà Nội, Việt Nam",Hà Nội,Việt Nam,4464299488,millerryan@example.org,Lập trình viên,Đại học,Độc thân,VIP,2022-08-18,,Active,544,146,0.07,MU278,29,613,193,195,56,902,False,23,10,16,4782471000,100248000,239484000,499689000,512289000,959382000,46440700,2635510,162,99,2,0.8096891564014426,Sản phẩm không hoạt động đúng cách,4,Sản phẩm gửi sai,Thanh toán qua cổng thanh toán trực tuyến,Giao diện thanh toán trực tuyến trên website,False,0.9300975920381424,44,0.08,873,34,0.7796222971470084,Rất ổn định,7211000,Kinh doanh truyền thống,Từ 300 triệu tới 1 tỷ,317000000,1700000000,Nhà ở chính,Không,5100000,495660000,9
4687,87016,Good,87016,Khương Đăng T***h,Nữ,2001-12-01,"1780/43/101/208Z, Lê Quý Đôn, Phường 10, Quận Tân Phú, Ninh Thuận, Việt Nam",Ninh Thuận,Việt Nam,392.531.4022x290,ecollier@example.org,Kỹ sư,Trung học phổ thông,Độc thân,VIP,2017-02-21,2019-04-01,Expired,740,369,0.1,BI217,21,867,297,294,161,668,True,0,16,9,5963798000,76881000,829348000,283666000,906120000,640588000,5078100,8738080,205,94,3,0.348220908038929,Dịch vụ không chuyên nghiệp,15,Sản phẩm nhận không đủ số lượng,Thanh toán bằng QR Code,Điểm thanh toán tự động,True,0.19597918694943628,97,0.67,328,7,0.19207599042144674,Rất ổn định,490000,Cho thuê,Dưới 300 triệu,750000000,1500000000,Bất động sản thương mại,Có,22200000,477564000,7
4688,71785,Good,71785,Hứa Thanh Đ*n,Nam,2000-07-18,"1234/129, Trương Định, Phường An Phú, Phú Thọ, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,794.325.2635,anna52@example.net,Đầu bếp,Đi làm,Độc thân,VIP,2020-11-09,,Active,905,283,0.1,HJ299,22,606,355,181,46,86,True,3,6,10,9255908000,822187000,585189000,93093000,393046000,545648000,64463100,2094440,225,58,26,0.75136403895691,Vấn đề khác,1,Khách hàng không nhận được hàng,Tiền mặt khi nhận hàng (COD),Cửa hàng trực tiếp,True,0.5512241659043643,22,0.8,485,47,0.8671635969167545,Ổn định,8384000,Freelancer,Từ 300 triệu tới 1 tỷ,759000000,900000000,Nhà ở chính,Có,48100000,338352000,14
4689,83566,Good,83566,Nguyễn Gia D*y,Nam,2001-01-15,"481/15/51, Võ Thị Sáu, Phường Trường Thọ, Quận Thủ Đức, Đà Nẵng, Việt Nam",Đà Nẵng,Việt Nam,295-371-0345x3137,yfisher@example.com,Kỹ sư phần mềm,Không có,Độc thân,VIP,2013-08-31,,Active,838,677,0.05,GN980,21,735,64,119,545,47,False,13,5,7,6937535000,17308000,758041000,18921000,634888000,538650000,50139000,350970,254,99,2,0.6089124827705991,Sản phẩm không như hình ảnh minh họa,9,Khách hàng không nhận được hàng,Chuyển khoản ngân hàng,Điểm thanh toán tự động,True,0.9761230661381564,98,0.72,143,29,0.18653623072942505,Rất ổn định,1844000,Cho thuê,Dưới 300 triệu,970000000,600000000,Đất đai,Có,39900000,390600000,22
4690,46813,Good,46813,Thái Tuấn T**o,Nữ,1999-09-14,"2437/39/57/290/134, Nguyễn Huệ, Phường 4, Quận Gò Vấp, Hà Nội, Việt Nam",Hà Nội,Việt Nam,907-784-2126,amendez@example.net,Bác sĩ,Đi làm,Độc thân,VIP,2018-08-23,,Active,678,416,0.1,SF227,23,428,248,27,84,454,False,5,1,1,1871480000,682366000,11830000,720047000,290914000,459629000,32908400,3683070,45,53,1,0.9411558585096647,Sản phẩm không đáp ứng yêu cầu của khách hàng,15,Sản phẩm gửi sai,Thẻ tín dụng,Ứng dụng điện thoại di động,True,0.7536205690476423,76,0.14,906,15,0.7087523634647603,Rất ổn định,8828000,Đầu tư,Trên 3 tỷ,787000000,500000000,Nhà ở chính,Có,10600000,179916000,2
4691,83903,Good,83903,Hứa Như H**g,Khác,1993-06-12,"601/17/185, Phố Trần Phú, Phường Tam Phú, Đan Phượng, Hà Nội, Việt Nam",Hà Nội,Việt Nam,+1-328-335-0191x719,ywilliams@example.net,Kỹ sư phần mềm,Trung học phổ thông,Độc thân,VIP,2016-06-08,,Active,560,152,0.07,OM591,29,498,251,188,177,169,False,3,15,1,4276767000,145703000,618162000,25978000,464454000,512108000,1430500,3521700,121,25,2,0.9361384764580678,Sản phẩm không đáp ứng yêu cầu của khách hàng,2,Sản phẩm không đúng mô tả,Thẻ tín dụng,Ứng dụng điện thoại di động,True,0.09252703306736709,31,0.17,830,33,0.15225637136454573,Rất ổn định,7475000,Cho thuê,Trên 3 tỷ,769000000,1900000000,Nhà ở chính,Có,21600000,567984000,7
4692,78920,Good,78920,Hạ Hồng H*i,Nam,1988-10-22,"2686/912, Lý Văn Phức, Phường Bình Trưng Tây, Phúc Thọ, Hà Nội, Việt Nam",Hà Nội,Việt Nam,8899282950,lambertjoseph@example.org,Nhân viên phục vụ khách hàng,Đi làm,Độc thân,VIP,2022-06-20,,Active,626,207,0.1,CT357,34,213,329,135,45,38,False,23,1,8,8574419000,539856000,742745000,831414000,638388000,729884000,61136800,3116940,118,78,2,0.4702445621191863,Sản phẩm giao muộn so với hẹn giao,14,Khách hàng không nhận được hàng,Chuyển khoản ngân hàng,Giao diện thanh toán trực tuyến trên website,True,0.3940920455126147,2,0.16,623,3,0.5841736600316736,Ổn định,6670000,Đầu tư,Trên 3 tỷ,537000000,1500000000,Bất động sản thương mại,Có,19100000,133284000,6
4693,61947,Good,61947,Phạm Quỳnh L*m,Nữ,2002-03-15,"922/84/139, Trần Hưng Đạo, Phường 9, Nam Từ Liêm, Bình Dương, Việt Nam",Bình Dương,Việt Nam,001-347-808-7355x80366,tapiajonathon@example.org,Nhiếp ảnh gia,Sinh viên,Đã kết hôn,VIP,2016-10-23,,Active,968,572,0.1,CU768,20,318,253,3,62,943,False,21,7,2,2824849000,428243000,586770000,164114000,109275000,679550000,56422800,8674590,127,20,5,0.24866699664027891,Sản phẩm không như hình ảnh minh họa,13,Sản phẩm đã hết hạn sử dụng,Thanh toán qua cổng thanh toán trực tuyến,Ứng dụng điện thoại di động,False,0.16724427483188953,89,0.25,238,8,0.6944512557707379,Rất ổn định,2358000,Kinh doanh truyền thống,Trên 1 tỷ,848000000,900000000,Đất đai,Có,40700000,524712000,20
4694,92234,Good,92234,Đới Nguyên N**t,Nam,1992-11-22,"515/47/173/107, Đường Võ Văn C, Phường 7, Hoàn Kiếm, Đắk Lắk, Việt Nam",Đắk Lắk,Việt Nam,+1-422-466-8488x610,maysvincent@example.net,Kỹ sư,Đi làm,Độc thân,VIP,2022-11-12,2025-10-11,Active,711,357,0.1,VZ339,30,636,27,240,514,717,True,22,8,1,3516444000,857840000,271895000,606408000,314138000,274056000,47873400,4907340,27,6,3,0.3949418023551886,Sản phẩm không đáp ứng yêu cầu của khách hàng,15,Vấn đề khác,Chuyển khoản ngân hàng,Điểm thanh toán tự động,False,0.3300562929428743,17,0.53,637,45,0.6656567902952963,Rất ổn định,3381000,Cho thuê,Dưới 300 triệu,921000000,200000000,Căn hộ/Chung cư,Có,29400000,62292000,9
4695,79032,Good,79032,Tạ Quỳnh N**c,Nam,1992-10-20,"1212/7/179/208, Lý Tự Trọng, Phường Linh Trung, Quận Phú Nhuận, Quảng Ngãi, Việt Nam",Quảng Ngãi,Việt Nam,8346886329,james42@example.org,Giám đốc,Tiến sĩ,Đã kết hôn,VIP,2017-03-10,,Active,808,296,0.1,NE453,30,767,306,232,170,664,False,3,6,1,2870198000,213848000,235969000,343514000,19500000,650857000,7889100,9184330,185,81,36,0.29025717411586915,Dịch vụ không chuyên nghiệp,1,Vấn đề khác,Thẻ tín dụng,Cổng thanh toán của bên thứ ba,True,0.3237873865999009,44,0.08,871,19,0.5337339382506591,Rất ổn định,4116000,Đầu tư,Trên 1 tỷ,915000000,500000000,Nhà ở chính,Không,26400000,123204000,2
4696,78374,Good,78374,Thái Nguyên T****g,Nam,1995-11-22,"2427/402, Hoàng Sa, Phường An Khánh, Gia Lâm, Bình Dương, Việt Nam",Bình Dương,Việt Nam,549-581-9475x2575,lindarobertson@example.org,Kỹ sư,Đi làm,Độc thân,VIP,2021-05-16,,Active,657,556,0.1,PT255,27,519,215,39,369,666,False,0,9,15,6031335000,132292000,684843000,174956000,91553000,780183000,77221000,2095370,39,3,10,0.02861673244716656,Dịch vụ không chuyên nghiệp,13,Sản phẩm nhận không đủ số lượng,Thanh toán qua cổng thanh toán trực tuyến,Điểm thanh toán tự động,False,0.8076619871216971,46,0.93,852,36,0.32555621958323844,Rất ổn định,4490000,Kinh doanh online,Dưới 300 triệu,985000000,1700000000,Bất động sản thương mại,Không,17400000,55368000,16
4697,50082,Good,50082,Đinh Quyên T**y,Nam,1990-04-25,"664/59/141/234w, Vĩnh Viễn, Phường Tam Phú, Sóc Sơn, Yên Bái, Việt Nam",Yên Bái,Việt Nam,432.396.9409,iedwards@example.com,Kỹ sư,Trung học phổ thông,Độc thân,VIP,2017-07-26,,Active,610,117,0.1,JA493,32,189,81,64,339,185,False,4,20,19,5352146000,224421000,211119000,489227000,162527000,351677000,25170800,3018150,165,42,28,0.62093153179019,Sản phẩm không như hình ảnh minh họa,5,Khách hàng không nhận được hàng,Thanh toán qua cổng thanh toán trực tuyến,Điểm thanh toán tự động,False,0.8478150799493109,14,0.7,95,7,0.873349811645703,Rất ổn định,2077000,Kinh doanh truyền thống,Dưới 300 triệu,608000000,1600000000,Căn hộ/Chung cư,Có,47000000,334488000,6
4698,15048,Bad,15048,Thi Quỳnh T*ị,Nam,1990-05-21,"1510/26/66/152, Đường Nguyễn Văn A, Phường Bình Trưng Đông, Quận Thủ Đức, Cần Thơ, Việt Nam",Cần Thơ,Việt Nam,741-631-7107x33003,gpace@example.org,Lập trình viên,Đại học,Đã kết hôn,VIP,2016-03-11,,Active,641,264,0.1,MK256,32,520,77,66,521,87,False,6,18,11,2132328000,937403000,616990000,481981000,70719000,590975000,33816300,5100850,50,6,65,0.5651862636751677,Sản phẩm giao muộn so với hẹn giao,12,Sản phẩm không đúng mô tả,Chuyển khoản ngân hàng,Cửa hàng trực tiếp,False,0.8016683963896163,94,0.77,654,16,0.6434225375721829,Thất thường,5515000,Làm thuê,Trên 1 tỷ,8000000,700000000,Nhà ở chính,Có,47800000,305448000,20
4699,53555,Good,53555,Lỗ Văn L**h,Nữ,2001-08-27,"494/90/109, Hồ Hảo Hớn, Phường Bình Trưng Tây, Quận 1, Ninh Thuận, Việt Nam",Ninh Thuận,Việt Nam,+1-866-450-9695x566,gregoryfuller@example.net,Nhân viên,Không có,Có 2 bé,VIP,2017-07-25,,Active,642,541,0.05,DX879,21,255,59,182,537,941,True,16,13,5,7857755000,960712000,964138000,891375000,284007000,43405000,23335400,7071100,12,39,1,0.9884345564082057,Vấn đề khác,9,Sản phẩm gửi sai,Thanh toán bằng QR Code,Cổng thanh toán của bên thứ ba,False,0.7117534334927779,22,0.13,602,24,0.24677067714231693,Rất ổn định,7048000,Kinh doanh online,Trên 3 tỷ,976000000,1300000000,Nhà ở chính,Không,27900000,304488000,20
4700,53868,Good,53868,Ngụy Phương Q***g,Nữ,1964-09-06,"114/98/27/121/131b, Nguyễn Đức Cảnh, Phường 3, Thanh Trì, Hà Nội, Việt Nam",Hà Nội,Việt Nam,754.727.2970x2946,charles98@example.net,Kỹ sư phần mềm,Sinh viên,Độc thân,VIP,2021-10-14,,Active,647,76,0.07,DP149,58,666,168,172,73,422,True,21,3,10,5080451000,459742000,568525000,351432000,954442000,996168000,36569400,7505690,223,84,15,0.3003391055027689,Dịch vụ không chuyên nghiệp,3,Sản phẩm bị hỏng trong quá trình vận chuyển,Chuyển khoản ngân hàng,Điểm thanh toán tự động,False,0.6663165653783043,15,0.97,28,50,0.9592377869124872,Ổn định,7254000,Kinh doanh truyền thống,Trên 3 tỷ,851000000,1800000000,Bất động sản thương mại,Không,45900000,109068000,21
4701,98903,Good,98903,Đông Hòa P****g,Nữ,1994-02-08,"1770/40/20/240Z, Hoàng Văn Thụ, Phường 6, Hà Đông, Cà Mau, Việt Nam",Cà Mau,Việt Nam,(481)205-0919x4839,tylermcbride@example.org,Kỹ sư phần mềm,Đi làm,Độc thân,VIP,2019-11-23,,Active,535,11,0.07,KT574,28,812,337,118,200,338,True,0,11,9,6037828000,768659000,42832000,383088000,209055000,835935000,46057200,5169420,97,35,1,0.6949937877072984,Sản phẩm không hoạt động đúng cách,5,Sản phẩm gửi sai,Chuyển khoản ngân hàng,Ứng dụng điện thoại di động,True,0.6406198893729996,22,0.75,907,27,0.8789086060646709,Ổn định,1419000,Đầu tư,Dưới 300 triệu,879000000,1400000000,Căn hộ/Chung cư,Có,1200000,110988000,3
4702,33258,Good,33258,Phùng Hữu T**g,Nữ,2007-05-05,"656/42/121/37, Nguyễn Cư Trinh, Phường An Hòa, Quận Gò Vấp, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,(470)422-1924x14743,fcox@example.org,Kỹ sư phần mềm,Đại học,Có gia đình,VIP,2022-10-11,2025-07-27,Active,693,351,0.05,PH256,15,413,284,71,239,864,True,0,11,9,2743094000,234718000,149173000,724223000,171323000,400830000,31226900,3089630,49,37,1,0.6618589387137056,Sản phẩm không như hình ảnh minh họa,11,Sản phẩm gửi sai,Thẻ tín dụng,Ứng dụng điện thoại di động,False,0.15947947637461812,88,0.66,695,6,0.40456827215706836,Rất ổn định,6793000,Cho thuê,Dưới 300 triệu,868000000,100000000,Bất động sản thương mại,Không,33100000,100260000,15
4703,52630,Good,52630,Mai Tuấn V*,Nam,1993-09-07,"1375/85/17, Đường Số 5, Phường Trường Thọ, Sơn Tây, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,303-660-4441,ruiznicholas@example.org,Lập trình viên,Đại học,Ly hôn,VIP,2021-02-04,2023-12-17,Active,500,338,0.1,YW381,29,467,75,98,92,905,True,22,15,10,1567464000,529626000,505668000,743243000,189828000,895296000,77420400,298270,43,97,10,0.9159546030087705,Sản phẩm không đáp ứng yêu cầu của khách hàng,13,Khách hàng không nhận được hàng,Thanh toán qua cổng thanh toán trực tuyến,Cổng thanh toán của bên thứ ba,True,0.5117447681911029,89,0.76,766,33,0.6506431944100248,Ổn định,6772000,Đầu tư,Từ 300 triệu tới 1 tỷ,923000000,1900000000,Đất đai,Có,17700000,273528000,14
4704,61607,Bad,61607,Lư Hiền L**h,Nam,2005-12-07,"1545/84/49, Hai Bà Trưng, Phường Bình Trưng Đông, Nam Từ Liêm, Hà Nội, Việt Nam",Hà Nội,Việt Nam,389-263-5819x5072,ericpham@example.com,Kiến trúc sư,Đi làm,Độc thân,VIP,2021-02-08,,Active,879,729,0.1,LG183,17,151,227,164,258,687,True,22,18,10,5468227000,387185000,746852000,789724000,249701000,988992000,42974500,7719160,193,95,20,0.02134401976421174,Sản phẩm không hoạt động đúng cách,2,Sản phẩm đã hết hạn sử dụng,Tiền mặt khi nhận hàng (COD),Cổng thanh toán của bên thứ ba,False,0.48856160782001556,59,0.76,523,25,0.9894600626017084,Ổn định,2665000,Freelancer,Từ 300 triệu tới 1 tỷ,991000000,1300000000,Nhà ở chính,Không,38200000,252852000,24
4705,65091,Good,65091,Đặng Đạt H**n,Nam,1995-12-14,"375/1/150/188/183, Phan Văn Hân, Phường Bình Trưng Tây, Quận 8, Long An, Việt Nam",Long An,Việt Nam,001-649-906-3617x74668,jennifer91@example.org,Lập trình viên,Đại học,Có 1 bé,VIP,2021-04-21,,Active,865,571,0.1,QT816,27,555,203,227,365,918,False,22,4,3,58058000,494458000,611086000,451775000,134321000,161083000,74134800,9877430,69,74,11,0.9225126218773996,Vấn đề khác,1,Sản phẩm đã hết hạn sử dụng,Tiền mặt khi nhận hàng (COD),Cửa hàng trực tiếp,False,0.15418156339665212,92,0.33,622,48,0.14828678045022392,Rất ổn định,9534000,Đầu tư,Dưới 300 triệu,728000000,800000000,Bất động sản thương mại,Không,5100000,308052000,24
4706,13968,Good,13968,Tề Vân N**t,Nữ,1999-01-25,"1474/70/43/17, Đồng Khởi, Phường Bình An, Quận 2, Bến Tre, Việt Nam",Bến Tre,Việt Nam,726-956-2602x0244,stephengriffin@example.net,Nhân viên phục vụ khách hàng,Đại học,Đã kết hôn,VIP,2021-12-01,,Active,820,785,0.1,XG443,23,185,176,275,72,320,False,14,6,19,2900027000,859042000,647759000,382349000,801509000,127429000,10939000,5685310,39,58,7,0.22958046649133468,Khách hàng không hài lòng với trải nghiệm mua hàng,1,Sản phẩm gửi sai,Tiền mặt khi nhận hàng (COD),Cửa hàng trực tiếp,False,0.9303070278692313,94,0.19,597,31,0.6923769820624549,Rất ổn định,3259000,Cho thuê,Dưới 300 triệu,884000000,100000000,Bất động sản thương mại,Không,5200000,131088000,16
4707,12606,Good,12606,Cung Hiền V**t,Nữ,2006-12-13,"1668/91/193/182/219, Nguyễn Cư Trinh, Phường 2, Quận 2, Đồng Tháp, Việt Nam",Đồng Tháp,Việt Nam,001-745-694-4743x710,ngonzales@example.org,Lập trình viên,Thạc sĩ,Độc thân,VIP,2013-12-30,,Active,805,300,0.07,BN485,16,440,362,247,215,652,True,22,17,11,6253220000,561288000,683965000,585573000,626851000,846974000,6567600,9958520,40,91,23,0.7085259561540305,Sản phẩm không như hình ảnh minh họa,7,Vấn đề khác,Thẻ tín dụng,Cửa hàng trực tiếp,True,0.3450607390968673,55,0.27,877,20,0.0868815005417668,Rất ổn định,9501000,Kinh doanh truyền thống,Trên 3 tỷ,641000000,1600000000,Căn hộ/Chung cư,Không,37300000,352116000,8
4708,72336,Good,72336,Kỷ Tiến O**h,Nam,2002-04-15,"595/70/17/40, Nguyễn Văn Trỗi, Phường Bình Trưng Đông, Sơn Tây, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,001-350-411-8908x2887,williamsbrad@example.org,Giám đốc,Đi làm,Đã kết hôn,VIP,2021-08-19,2022-04-21,Expired,623,254,0.1,OP915,20,434,307,180,255,931,True,3,1,8,3072117000,910728000,869406000,472223000,659256000,529851000,90894700,9197780,84,96,1,0.5886193769499398,Dịch vụ không chuyên nghiệp,7,Sản phẩm đã hết hạn sử dụng,Thẻ tín dụng,Cửa hàng trực tiếp,False,0.30600076848014945,80,0.93,531,19,0.7404074646356493,Rất ổn định,7591000,Đầu tư,Từ 300 triệu tới 1 tỷ,455000000,1400000000,Nhà ở chính,Có,33700000,524208000,23
4709,38647,Good,38647,Đông Xuân H**h,Nữ,2002-05-19,"1657/53/106/245, Võ Văn Kiệt, Phường 10, Thanh Xuân, Long An, Việt Nam",Long An,Việt Nam,+1-226-378-8257x9246,kyle17@example.com,Nhân viên phục vụ khách hàng,Sinh viên,Đã kết hôn,VIP,2019-12-13,,Active,803,801,0.05,SM247,20,697,36,175,494,530,True,1,12,7,5251160000,429923000,355970000,921701000,865536000,734221000,49020200,3184820,203,83,4,0.6248082947810173,Vấn đề khác,8,Vấn đề khác,Thanh toán bằng QR Code,Cửa hàng trực tiếp,True,0.6744327697171559,55,0.67,418,19,0.9065313300834472,Rất ổn định,3977000,Đầu tư,Trên 1 tỷ,699000000,1500000000,Bất động sản thương mại,Không,2400000,429132000,24
4710,78310,Good,78310,Lại Diễm H*a,Nữ,1996-12-12,"2007/93/120/123s, Lê Văn Phan, Phường Tam Bình, Quận 10, Bến Tre, Việt Nam",Bến Tre,Việt Nam,447-773-4977x526,adam41@example.org,Diễn viên,Trung học phổ thông,Có 2 bé,VIP,2017-01-02,2017-05-29,Expired,783,374,0.1,BP680,26,285,173,23,176,125,False,4,5,8,3968001000,74749000,581677000,668261000,885548000,876243000,7831800,571140,161,60,2,0.6050103322495964,Sản phẩm giao muộn so với hẹn giao,14,"Khách hàng đổi ý, không muốn mua nữa",Thanh toán bằng QR Code,Ứng dụng điện thoại di động,False,0.10118634385224556,40,0.21,622,38,0.7004685600418721,Ổn định,1810000,Đầu tư,Từ 300 triệu tới 1 tỷ,934000000,1500000000,Nhà ở chính,Có,5000000,583080000,16
4711,56762,Good,56762,Dương Xuân N**c,Nam,2000-11-21,"283/82/146, Hoàng Văn Thụ, Phường 7, Thanh Trì, Lai Châu, Việt Nam",Lai Châu,Việt Nam,323.262.4512x90045,romanjacqueline@example.org,Lập trình viên,Đại học,Độc thân,VIP,2016-05-21,,Active,681,443,0.1,ZX751,22,652,365,152,350,244,False,18,7,1,1090087000,42508000,675886000,575007000,995716000,867638000,53757100,6096360,7,38,13,0.27185406806980883,Sản phẩm không hoạt động đúng cách,3,"Khách hàng đổi ý, không muốn mua nữa",Thẻ tín dụng,Cổng thanh toán của bên thứ ba,False,0.2230702066912541,59,0.05,391,20,0.6602354817404997,Rất ổn định,5387000,Đầu tư,Từ 300 triệu tới 1 tỷ,827000000,800000000,Căn hộ/Chung cư,Không,22100000,379416000,8
4712,18706,Good,18706,Lưu Hạnh T***h,Nam,2003-03-23,"1798/894, Hồ Tùng Mậu, Phường Thủ Thiêm, Hai Bà Trưng, Bắc Kạn, Việt Nam",Bắc Kạn,Việt Nam,614-470-7677x343,zwhite@example.org,Lập trình viên,Đại học,Có 1 bé,VIP,2015-07-18,,Active,847,719,0.07,HK220,19,382,257,169,297,259,True,15,14,1,6941910000,739525000,828182000,792914000,773328000,424101000,32247600,1851510,148,97,1,0.44999921563497924,Dịch vụ không chuyên nghiệp,12,Sản phẩm nhận không đủ số lượng,Thanh toán qua cổng thanh toán trực tuyến,Cổng thanh toán của bên thứ ba,True,0.6602737997817938,69,0.83,820,38,0.3411340163155525,Rất ổn định,1058000,Đầu tư,Từ 300 triệu tới 1 tỷ,663000000,1100000000,Đất đai,Không,7900000,476484000,4
4713,69834,Good,69834,Quang Khánh V*n,Nam,2011-03-07,"2259/510, Cống Quỳnh, Phường Linh Trung, Hoàn Kiếm, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,9115491278,michael66@example.org,Lập trình viên,Sinh viên,Độc thân,VIP,2022-12-07,,Active,872,15,0.07,QU691,11,341,92,81,313,924,True,0,14,19,470810000,436071000,992656000,558176000,384572000,872247000,14289400,637350,202,49,1,0.6128313810936669,Khách hàng không hài lòng với trải nghiệm mua hàng,4,Khách hàng không nhận được hàng,Thanh toán bằng QR Code,Giao diện thanh toán trực tuyến trên website,False,0.5737572157502913,15,0.18,467,50,0.4230315461720865,Ổn định,2721000,Đầu tư,Trên 1 tỷ,718000000,900000000,Bất động sản thương mại,Có,10800000,187920000,3
4714,4254,Good,4254,Hạ Bảo Đ**g,Nam,1989-04-25,"1560/824, Cách Mạng Tháng Tám, Phường Thủ Thiêm, Quận Bình Thạnh, Hải Phòng, Việt Nam",Hải Phòng,Việt Nam,(640)734-3110x864,lisa65@example.net,Đầu bếp,Đại học,Có 1 bé,VIP,2018-06-17,,Active,764,255,0.05,HM814,33,401,324,175,196,590,True,23,3,6,7038488000,558017000,170333000,903156000,422262000,118230000,57208000,3092000,98,41,4,0.5594877433918041,Sản phẩm không hoạt động đúng cách,14,Vấn đề khác,Thanh toán bằng QR Code,Giao diện thanh toán trực tuyến trên website,True,0.06055195778275135,18,0.44,584,25,0.5673980230090581,Tạm ổn,4484000,Đầu tư,Trên 3 tỷ,887000000,1200000000,Căn hộ/Chung cư,Không,9800000,41916000,6
